,date,cash_data,vol,dif,ret1,ret2,ret3
12/31/2021 12:30,12/31/2021 12:30,36361.7,692,-47.8,2.052193054,1.449165696,0.743011032
12/31/2021 13:00,12/31/2021 13:00,36378.5,1081,16.8,0.351614176,0.721580169,-1.330612884
12/31/2021 13:30,12/31/2021 13:30,36324.7,1081,-53.8,3.204011231,1.126575769,0.774961593
12/31/2021 14:00,12/31/2021 14:00,36297.34,1484,-27.36,-0.509118456,-1.631221251,-4.835232482
12/31/2021 14:30,12/31/2021 14:30,36384.34,1484,87,3.177216678,-1.617579649,-1.108461193
12/31/2021 15:00,12/31/2021 15:00,36385.5,1166,1.16,-0.013317174,-0.042311547,-3.219528224
12/31/2021 15:30,12/31/2021 15:30,36354,1166,-31.5,27.16650066,-0.36178101,-0.348463836
12/31/2021 16:00,12/31/2021 16:00,36470.34,5644,116.34,3.689033526,100.2181317,73.05163106
12/31/2021 16:30,12/31/2021 16:30,36359.34,5644,-111,0.954030022,3.519448737,-0.169584789
12/31/2021 17:00,12/31/2021 17:00,36417,6125,57.66,0.519839893,0.495942865,-0.458087157
12/31/2021 17:30,12/31/2021 17:30,36334.7,6125,-82.3,1.427816368,0.742235908,0.222396015
12/31/2021 18:00,12/31/2021 18:00,36418.5,3891,83.8,1.018205025,1.4538098,0.025993433
12/31/2021 18:30,12/31/2021 18:30,36344.7,3891,-73.8,0.880547138,0.896577521,-0.121627504
12/31/2021 19:00,12/31/2021 19:00,36326.2,3369,-18.5,-0.250995814,-0.221013646,-1.101560784
12/31/2021 19:30,12/31/2021 19:30,36432.5,3369,106.3,5.739016108,-1.44046902,-1.189473206
12/31/2021 20:00,12/31/2021 20:00,36423.2,3110,-9.3,0.087371697,0.501427579,-5.23758853
12/31/2021 20:30,12/31/2021 20:30,36486.34,3110,63.14,6.784235456,0.592750167,0.50537847
1/3/2022 1:00,1/3/2022 1:00,36442.2,1559,-44.14,0.698899186,4.741496638,-2.042738818
1/3/2022 1:30,1/3/2022 1:30,36497,1559,54.8,1.241322942,0.867559594,0.168660408
1/3/2022 2:00,1/3/2022 2:00,36469.34,1546,-27.66,0.504556714,0.626317824,-0.615005117
1/3/2022 2:30,1/3/2022 2:30,36548.34,1546,79,2.854102702,1.440056681,0.935499967
1/3/2022 3:00,1/3/2022 3:00,36557.34,2020,9,-0.113786872,-0.32475942,-3.178862122
1/3/2022 3:30,1/3/2022 3:30,36482.24,2020,-75.1,8.351998974,-0.95034784,-0.836560968
1/3/2022 4:00,1/3/2022 4:00,36477.7,1332,-4.54,-0.060518696,-0.505452088,-8.857451062
1/3/2022 4:30,1/3/2022 4:30,36509.2,1332,31.5,6.935763525,-0.419743365,-0.359224669
1/3/2022 5:00,1/3/2022 5:00,36505.34,847,-3.86,0.122493287,0.849584472,-6.086179052
1/3/2022 5:30,1/3/2022 5:30,36472.34,847,-33,-8.553541465,-1.04775141,-1.170244697
1/3/2022 6:00,1/3/2022 6:00,36494,480,21.66,0.656465619,-5.615105893,2.938435572
1/3/2022 6:30,1/3/2022 6:30,36477.24,480,-16.76,0.773724579,0.507923584,-0.148542035
1/3/2022 7:00,1/3/2022 7:00,36481.24,635,4,0.238705221,0.184692097,-0.589032482
1/3/2022 7:30,1/3/2022 7:30,36501,635,19.76,-4.938391856,-1.178819921,-1.417525142
1/3/2022 8:00,1/3/2022 8:00,36502.5,1234,1.5,-0.075888823,0.374768744,5.3131606
1/3/2022 8:30,1/3/2022 8:30,36455.24,1234,-47.26,31.52643244,-2.39250384,-2.316615017
1/3/2022 9:00,1/3/2022 9:00,36437.2,1551,-18.04,-0.382060068,-12.04499092,-43.57142336
1/3/2022 9:30,1/3/2022 9:30,36498.2,1551,61,3.379383763,-1.29112759,-0.909067522
1/3/2022 10:00,1/3/2022 10:00,36477.7,2933,-20.5,0.335878995,1.135064023,-2.24431974
1/3/2022 10:30,1/3/2022 10:30,36522.2,2933,44.5,2.170018253,0.728863551,0.392984555
1/3/2022 11:00,1/3/2022 11:00,36439.34,2449,-82.86,1.863002012,4.042748372,1.872730119
1/3/2022 11:30,1/3/2022 11:30,36521,2449,81.66,0.985533938,1.836051709,-0.026950303
1/3/2022 12:00,1/3/2022 12:00,36504.34,1550,-16.66,0.203834977,0.200886288,-0.78464765
1/3/2022 12:30,1/3/2022 12:30,36558,1550,53.66,3.219257766,0.656197333,0.452362356
1/3/2022 13:00,1/3/2022 13:00,36577,1483,19,-0.353729415,-1.138746167,-4.358003933
1/3/2022 13:30,1/3/2022 13:30,36551.2,1483,-25.8,1.35802103,-0.480371985,-0.126642569
1/3/2022 14:00,1/3/2022 14:00,36571.2,1630,20,0.775255273,1.052812964,-0.305208065
1/3/2022 14:30,1/3/2022 14:30,36519.2,1630,-52,2.60113869,2.016546486,1.241291213
1/3/2022 15:00,1/3/2022 15:00,36531.2,2579,12,0.230895556,0.600591363,-2.000547327
1/3/2022 15:30,1/3/2022 15:30,36474.34,2579,-56.86,4.741245832,1.09473259,0.863837035
1/3/2022 16:00,1/3/2022 16:00,36525,7947,50.66,0.891035887,4.224620187,-0.516625645
1/3/2022 16:30,1/3/2022 16:30,36263.34,7947,-261.66,5.180015642,4.615579835,3.724543947
1/3/2022 17:00,1/3/2022 17:00,36314.7,11316,51.36,0.196853191,1.019702608,-4.160313034
1/3/2022 17:30,1/3/2022 17:30,36489.2,11316,174.5,-3.387051239,-0.666751844,-0.863605035
1/3/2022 18:00,1/3/2022 18:00,36439,8892,-50.2,0.287188254,-0.97272133,2.414329909
1/3/2022 18:30,1/3/2022 18:30,36296.34,8892,-142.66,-2.84937108,-0.818305904,-1.105494158
1/3/2022 19:00,1/3/2022 19:00,36379.2,5716,82.86,0.581298961,-1.656336447,1.193034633
1/3/2022 19:30,1/3/2022 19:30,36438.5,5716,59.3,-0.714267652,-0.415203044,-0.996502005
1/3/2022 20:00,1/3/2022 20:00,36379.34,4982,-59.16,0.997637204,-0.712579984,0.001687669
1/3/2022 20:30,1/3/2022 20:30,36508.5,4982,129.16,2.181136985,2.175983403,1.178346199
1/3/2022 21:00,1/3/2022 21:00,36489.34,4221,-19.16,0.148119451,0.323068813,-1.858068172
1/3/2022 21:30,1/3/2022 21:30,36573.7,4221,84.36,4.398995529,0.651576804,0.503457353
1/3/2022 22:00,1/3/2022 22:00,36513.34,6325,-60.36,0.715269869,3.146468956,-1.252526573
1/3/2022 22:30,1/3/2022 22:30,36614.2,6325,100.86,1.670049404,1.194536018,0.479266149
1/3/2022 23:00,1/3/2022 23:00,36605.34,952,-8.86,0.087734106,0.146520291,-1.523529113
1/3/2022 23:30,1/3/2022 23:30,36564.24,952,-41.1,-4.641994029,-0.407261194,-0.4949953
1/4/2022 1:00,1/4/2022 1:00,36576,824,11.76,0.28624614,-1.328752873,3.313241156
1/4/2022 1:30,1/4/2022 1:30,36551.2,824,-24.8,2.109219648,0.603755983,0.317509843
1/4/2022 2:00,1/4/2022 2:00,36549.2,1164,-2,-0.080674724,-0.170160714,-2.279380361
1/4/2022 2:30,1/4/2022 2:30,36584.7,1164,35.5,17.74187075,-1.431320531,-1.350645807
1/4/2022 3:00,1/4/2022 3:00,36561.2,1377,-23.5,0.661863202,11.74269138,-5.999179376
1/4/2022 3:30,1/4/2022 3:30,36596.2,1377,35,1.489127644,0.98559879,0.323735588
1/4/2022 4:00,1/4/2022 4:00,36571.34,874,-24.86,0.710187252,1.057559469,-0.431568175
1/4/2022 4:30,1/4/2022 4:30,36608.2,874,36.86,1.482460072,1.052824244,0.342636993
1/4/2022 5:00,1/4/2022 5:00,36589.2,627,-19,0.515338113,0.763968177,-0.718491895
1/4/2022 5:30,1/4/2022 5:30,36620.2,627,31,1.631311571,0.840677027,0.325338914
1/4/2022 6:00,1/4/2022 6:00,36612.34,554,-7.86,0.253468257,0.4134857,-1.217825871
1/4/2022 6:30,1/4/2022 6:30,36648.2,554,35.86,4.560597598,1.155966723,0.902498466
1/4/2022 7:00,1/4/2022 7:00,36643.2,630,-5,0.139372401,0.635621439,-3.924976159
1/4/2022 7:30,1/4/2022 7:30,36668.2,630,25,4.998636142,0.696671923,0.557299521
1/4/2022 8:00,1/4/2022 8:00,36668.2,642,0,0,0,-4.998636142
1/4/2022 8:30,1/4/2022 8:30,36643.34,642,-24.86,#DIV/0!,-0.994398101,-0.994398101
1/4/2022 9:00,1/4/2022 9:00,36626.2,1135,-17.14,-0.689856185,#DIV/0!,#DIV/0!
1/4/2022 9:30,1/4/2022 9:30,36654.2,1135,28,1.633363554,-1.126785949,-0.436929765
1/4/2022 10:00,1/4/2022 10:00,36640.2,3542,-14,0.499904477,0.816525752,-0.816837801
1/4/2022 10:30,1/4/2022 10:30,36696.5,3542,56.3,4.019109785,2.009170973,1.509266497
1/4/2022 11:00,1/4/2022 11:00,36681.5,1747,-15,0.266279834,1.070207888,-2.948901897
1/4/2022 11:30,1/4/2022 11:30,36653.2,1747,-28.3,-1.887780704,-0.502677933,-0.768957768
1/4/2022 12:00,1/4/2022 12:00,36674.34,2233,21.14,0.74706939,-1.410303179,0.477477525
1/4/2022 12:30,1/4/2022 12:30,36739.34,2233,65,-3.071132799,-2.294349306,-3.041418696
1/4/2022 13:00,1/4/2022 13:00,36712.2,1729,-27.14,0.417323155,-1.281654828,1.789477971
1/4/2022 13:30,1/4/2022 13:30,36741.5,1729,29.3,1.079555586,0.450523543,0.033200388
1/4/2022 14:00,1/4/2022 14:00,36719.2,2352,-22.3,0.761019609,0.821562971,-0.257992616
1/4/2022 14:30,1/4/2022 14:30,36671.2,2352,-48,-2.154528437,-1.639638389,-2.400657999
1/4/2022 15:00,1/4/2022 15:00,36696.2,2614,25,0.520996556,-1.122501895,1.032026542
1/4/2022 15:30,1/4/2022 15:30,36759.2,2614,63,-2.516981545,-1.311338716,-1.832335271
1/4/2022 16:00,1/4/2022 16:00,36732.34,7234,-26.86,0.426139461,-1.072585158,1.444396387
1/4/2022 16:30,1/4/2022 16:30,36878.5,7234,146.16,5.432736631,2.315103457,1.888963997
1/4/2022 17:00,1/4/2022 17:00,36846.34,9336,-32.16,0.219692331,1.193530576,-4.239206055
1/4/2022 17:30,1/4/2022 17:30,36942.7,9336,96.36,2.993663271,0.657684863,0.437992532
1/4/2022 18:00,1/4/2022 18:00,36893.2,8347,-49.5,0.513372396,1.536864087,-1.456799185
1/4/2022 18:30,1/4/2022 18:30,36802.7,8347,-90.5,-1.831756661,-0.940373306,-1.453745702
1/4/2022 19:00,1/4/2022 19:00,36877.5,6076,74.8,0.826695323,-1.514304664,0.317451997
1/4/2022 19:30,1/4/2022 19:30,36806.34,6076,-71.16,0.951289871,0.786426887,-0.040268436
1/4/2022 20:00,1/4/2022 20:00,36818,6466,11.66,0.163988471,0.156000571,-0.7952893
1/4/2022 20:30,1/4/2022 20:30,36742.2,6466,-75.8,6.506528232,1.066995614,0.903007144
1/4/2022 21:00,1/4/2022 21:00,36745.7,6129,3.5,0.046219554,0.300728832,-6.2057994
1/4/2022 21:30,1/4/2022 21:30,36866.7,6129,121,-34.51298928,-1.595174969,-1.641394523
1/4/2022 22:00,1/4/2022 22:00,36908.34,7064,41.64,-0.343373305,11.85083921,46.36382849
1/4/2022 22:30,1/4/2022 22:30,36806.2,7064,-102.14,2.454944388,-0.842962369,-0.499589064
1/4/2022 23:00,1/4/2022 23:00,36832.2,1111,26,0.254815622,0.625558182,-1.829386205
1/4/2022 23:30,1/4/2022 23:30,36789.34,1111,-42.86,1.648839169,0.420149979,0.165334357
1/5/2022 1:00,1/5/2022 1:00,36797.5,1280,8.16,0.190477064,0.314066044,-1.334773125
1/5/2022 1:30,1/5/2022 1:30,36755.24,1280,-42.26,5.181323132,0.986923219,0.796446155
1/5/2022 2:00,1/5/2022 2:00,36771.5,1989,16.26,0.384897024,1.994275852,-3.18704728
1/5/2022 2:30,1/5/2022 2:30,36729.24,1989,-42.26,2.599935605,1.000707476,0.615810452
1/5/2022 3:00,1/5/2022 3:00,36788.5,2724,59.26,1.401947544,3.644973336,1.045037731
1/5/2022 3:30,1/5/2022 3:30,36709.24,2724,-79.26,1.337859966,1.875609493,0.473661949
1/5/2022 4:00,1/5/2022 4:00,36749.2,1902,39.96,0.504433092,0.67486084,-0.662999126
1/5/2022 4:30,1/5/2022 4:30,36719,1902,-30.2,0.755655324,0.381177552,-0.12325554
1/5/2022 5:00,1/5/2022 5:00,36711.34,1122,-7.66,-0.253773146,-0.191765029,-0.947420353
1/5/2022 5:30,1/5/2022 5:30,36744.2,1122,32.86,4.288345818,-1.088267011,-0.834493865
1/5/2022 6:00,1/5/2022 6:00,36722.34,786,-21.86,0.66514687,2.852379796,-1.435966022
1/5/2022 6:30,1/5/2022 6:30,36744,786,21.66,0.990853566,0.659063148,-0.006083722
1/5/2022 7:00,1/5/2022 7:00,36741.34,1589,-2.66,0.122775262,0.121652306,-0.86920126
1/5/2022 7:30,1/5/2022 7:30,36705.2,1589,-36.14,-13.59364465,-1.668963279,-1.791738541
1/5/2022 8:00,1/5/2022 8:00,36702.14,1406,-3.06,-0.084715933,1.151598288,14.74524294
1/5/2022 8:30,1/5/2022 8:30,36766.5,1406,64.36,21.01513607,-1.780316857,-1.695600924
1/5/2022 9:00,1/5/2022 9:00,36743.34,2073,-23.16,0.359649074,7.558074221,-13.45706185
1/5/2022 9:30,1/5/2022 9:30,36800.5,2073,57.16,2.466907773,0.887221095,0.527572022
1/5/2022 10:00,1/5/2022 10:00,36822.2,3825,21.7,-0.379229401,-0.935523958,-3.402431731
1/5/2022 10:30,1/5/2022 10:30,36764.2,3825,-58,2.674130028,-1.01410873,-0.634879328
1/5/2022 11:00,1/5/2022 11:00,36775.2,3057,11,0.189776346,0.507486624,-2.166643403
1/5/2022 11:30,1/5/2022 11:30,36854.2,3057,79,-7.173042273,-1.36127375,-1.551050095
1/5/2022 12:00,1/5/2022 12:00,36870.5,2403,16.3,-0.206062328,1.478093786,8.651136059
1/5/2022 12:30,1/5/2022 12:30,36825.2,2403,-45.3,2.780235029,-0.572901701,-0.366839374
1/5/2022 13:00,1/5/2022 13:00,36836,2234,10.8,0.23852223,0.663147859,-2.117087171
1/5/2022 13:30,1/5/2022 13:30,36801.2,2234,-34.8,3.223272633,0.768822176,0.530299946
1/5/2022 14:00,1/5/2022 14:00,36832.2,2259,31,0.890850556,2.871454216,-0.351818416
1/5/2022 14:30,1/5/2022 14:30,36783.34,2259,-48.86,1.576511558,1.404436198,0.513585642
1/5/2022 15:00,1/5/2022 15:00,36771.24,3310,-12.1,-0.247851545,-0.390740825,-1.967252383
1/5/2022 15:30,1/5/2022 15:30,36827.5,3310,56.26,4.64679784,-1.151716023,-0.903864478
1/5/2022 16:00,1/5/2022 16:00,36867.34,8640,39.84,-0.707217272,-3.286295692,-7.933093532
1/5/2022 16:30,1/5/2022 16:30,36777.34,8640,-90,2.260575698,-1.598718178,-0.891500906
1/5/2022 17:00,1/5/2022 17:00,36779.34,10369,2,0.022248797,0.050295089,-2.210280608
1/5/2022 17:30,1/5/2022 17:30,36933.2,10369,153.86,-76.76744837,-1.707983363,-1.73023216
1/5/2022 18:00,1/5/2022 18:00,36848,8005,-85.2,0.553234291,-42.47038487,34.29706351
1/5/2022 18:30,1/5/2022 18:30,36905,8005,57,0.669269723,0.37026296,-0.18297133
1/5/2022 19:00,1/5/2022 19:00,36874.34,6436,-30.66,0.537702627,0.359868088,-0.309401635
1/5/2022 19:30,1/5/2022 19:30,36970.2,6436,95.86,3.123790282,1.67967024,1.141967613
1/5/2022 20:00,1/5/2022 20:00,36930,6707,-40.2,0.419045521,1.309010326,-1.814779956
1/5/2022 20:30,1/5/2022 20:30,36864.34,6707,-65.66,-1.635676665,-0.68542298,-1.104468501
1/5/2022 21:00,1/5/2022 21:00,36933.34,10734,69,1.050820576,-1.718802696,-0.083126031
1/5/2022 21:30,1/5/2022 21:30,36557.2,10734,-376.14,5.474133263,5.752331869,4.701511293
1/5/2022 22:00,1/5/2022 22:00,36627.2,11214,70,0.18687783,1.022994144,-4.451139119
1/5/2022 22:30,1/5/2022 22:30,36419,11214,-208.2,2.979920085,0.556880998,0.370003168
1/5/2022 23:00,1/5/2022 23:00,36417.24,1805,-1.76,-0.008477755,-0.025263033,-3.005183118
1/5/2022 23:30,1/5/2022 23:30,36487.5,1805,70.26,39.88295833,-0.338117961,-0.329640206
1/6/2022 1:00,1/6/2022 1:00,36379.2,3084,-108.3,1.542222946,61.50841349,21.62545515
1/6/2022 1:30,1/6/2022 1:30,36499,3084,119.8,1.106012147,1.705717312,0.163494366
1/6/2022 2:00,1/6/2022 2:00,36519.2,4007,20.2,-0.168290921,-0.186131802,-1.29214395
1/6/2022 2:30,1/6/2022 2:30,36445.24,4007,-73.96,3.664084999,-0.616632238,-0.448341317
1/6/2022 3:00,1/6/2022 3:00,36423.24,4557,-22,-0.297849713,-1.091346665,-4.755431665
1/6/2022 3:30,1/6/2022 3:30,36512,4557,88.76,4.030854371,-1.200588818,-0.902739105
1/6/2022 4:00,1/6/2022 4:00,36473.5,3147,-38.5,0.433455073,1.747194278,-2.283660093
1/6/2022 4:30,1/6/2022 4:30,36389.14,3147,-84.36,-2.194864328,-0.951375078,-1.384830152
1/6/2022 5:00,1/6/2022 5:00,36430.5,2952,41.36,0.490569097,-1.076732612,1.118131716
1/6/2022 5:30,1/6/2022 5:30,36308.24,2952,-122.26,2.959286258,1.451734388,0.961165291
1/6/2022 6:00,1/6/2022 6:00,36339.2,2289,30.96,0.253548845,0.750323613,-2.208962645
1/6/2022 6:30,1/6/2022 6:30,36300.14,2289,-39.06,1.261768636,0.319919981,0.066371135
1/6/2022 7:00,1/6/2022 7:00,36297.24,2946,-2.9,-0.074287657,-0.093733835,-1.355502471
1/6/2022 7:30,1/6/2022 7:30,36356,2946,58.76,20.24649472,-1.504064649,-1.429776993
1/6/2022 8:00,1/6/2022 8:00,36293.24,2134,-62.76,1.068132359,21.62593618,1.379441454
1/6/2022 8:30,1/6/2022 8:30,36356.5,2134,63.26,1.007959925,1.076634613,0.008502253
1/6/2022 9:00,1/6/2022 9:00,36329.24,4821,-27.26,0.430706497,0.434134888,-0.573825037
1/6/2022 9:30,1/6/2022 9:30,36475.5,4821,146.26,5.356607715,2.307125743,1.876419246
1/6/2022 10:00,1/6/2022 10:00,36466.34,7210,-9.16,0.062510398,0.33484368,-5.021764035
1/6/2022 10:30,1/6/2022 10:30,36351.2,7210,-115.14,-12.59133627,-0.78708944,-0.849599838
1/6/2022 11:00,1/6/2022 11:00,36481.2,5462,130,1.12883017,-14.21348026,-1.622143995
1/6/2022 11:30,1/6/2022 11:30,36395.7,5462,-85.5,0.657290312,0.741969135,-0.386861035
1/6/2022 12:00,1/6/2022 12:00,36437.2,4611,41.5,0.485673176,0.319228273,-0.338062039
1/6/2022 12:30,1/6/2022 12:30,36539.34,4611,102.14,-2.456361759,-1.192989016,-1.678662192
1/6/2022 13:00,1/6/2022 13:00,36538.2,4444,-1.14,0.011145718,-0.027377916,2.428983842
1/6/2022 13:30,1/6/2022 13:30,36471,4444,-67.2,-59.00256255,-0.657625943,-0.668771661
1/6/2022 14:00,1/6/2022 14:00,36537.5,4638,66.5,0.989592816,-58.388512,0.614050549
1/6/2022 14:30,1/6/2022 14:30,36482.2,4638,-55.3,0.831451326,0.822798259,-0.166794557
1/6/2022 15:00,1/6/2022 15:00,36550.2,4671,68,1.229442708,1.02222177,0.190770444
1/6/2022 15:30,1/6/2022 15:30,36489.2,4671,-61,0.8969728,1.102776668,-0.12666604
1/6/2022 16:00,1/6/2022 16:00,36518.2,9963,29,0.475618128,0.426616524,-0.470356276
1/6/2022 16:30,1/6/2022 16:30,36249.34,9963,-268.86,9.301635967,4.424026688,3.94840856
1/6/2022 17:00,1/6/2022 17:00,36215.34,12575,-34,-0.126987827,-1.181194542,-10.48283051
1/6/2022 17:30,1/6/2022 17:30,36395,12575,179.66,5.273527816,-0.66967384,-0.542686013
1/6/2022 18:00,1/6/2022 18:00,36239.2,10393,-155.8,0.866908279,4.571664924,-0.701862892
1/6/2022 18:30,1/6/2022 18:30,36363,10393,123.8,0.794958254,0.689155892,-0.177752387
1/6/2022 19:00,1/6/2022 19:00,36295.24,8324,-67.76,0.54691189,0.434772121,-0.360186133
1/6/2022 19:30,1/6/2022 19:30,36465.34,8324,170.1,2.506803561,1.371000672,0.824088783
1/6/2022 20:00,1/6/2022 20:00,36406.2,8260,-59.14,0.347147878,0.870231538,-1.636572023
1/6/2022 20:30,1/6/2022 20:30,36254.2,8260,-152,-2.577644194,-0.894823713,-1.241971592
1/6/2022 21:00,1/6/2022 21:00,36257.34,7829,3.14,0.020700273,-0.05335794,2.524286254
1/6/2022 21:30,1/6/2022 21:30,36357.2,7829,99.86,-31.75745749,-0.657388054,-0.678088327
1/6/2022 22:00,1/6/2022 22:00,36383.34,8748,26.14,-0.261312892,8.298633055,40.05609054
1/6/2022 22:30,1/6/2022 22:30,36213.34,8748,-170,6.516342069,-1.702804191,-1.441491299
1/6/2022 23:00,1/6/2022 23:00,36241,1411,27.66,0.163025236,1.062328202,-5.454013867
1/6/2022 23:30,1/6/2022 23:30,36301.5,1411,60.5,-2.184616275,-0.356147583,-0.519172819
1/7/2022 1:00,1/7/2022 1:00,36296.14,1511,-5.36,0.08852773,-0.193399121,1.991217155
1/7/2022 1:30,1/7/2022 1:30,36325,1511,28.86,5.382586278,0.476508147,0.387980417
1/7/2022 2:00,1/7/2022 2:00,36304.14,2018,-20.86,0.722720089,3.890103235,-1.492483043
1/7/2022 2:30,1/7/2022 2:30,36349.5,2018,45.36,2.173763591,1.571022616,0.848302527
1/7/2022 3:00,1/7/2022 3:00,36345.5,2730,-4,0.088133238,0.191580824,-1.982182767
1/7/2022 3:30,1/7/2022 3:30,36298.14,2730,-47.36,-11.8483727,-1.044235451,-1.132368689
1/7/2022 4:00,1/7/2022 4:00,36322.24,2766,24.1,0.509031178,-6.031191115,5.817181586
1/7/2022 4:30,1/7/2022 4:30,36278.24,2766,-44,1.826226734,0.929606346,0.420575168
1/7/2022 5:00,1/7/2022 5:00,36304.14,2152,25.9,0.588783106,1.075251449,-0.750975286
1/7/2022 5:30,1/7/2022 5:30,36347.5,2152,43.36,-1.672535425,-0.984760602,-1.573543708
1/7/2022 6:00,1/7/2022 6:00,36298.34,1508,-49.16,1.133854395,-1.896411643,-0.223876218
1/7/2022 6:30,1/7/2022 6:30,36328.5,1508,30.16,0.613667358,0.695809431,-0.438044964
1/7/2022 7:00,1/7/2022 7:00,36300.24,2240,-28.26,0.936978134,0.574992896,-0.038674462
1/7/2022 7:30,1/7/2022 7:30,36342.34,2240,42.1,1.48945441,1.395586213,0.458608079
1/7/2022 8:00,1/7/2022 8:00,36320.14,1552,-22.2,0.527171456,0.78519785,-0.704256559
1/7/2022 8:30,1/7/2022 8:30,36355.5,1552,35.36,1.592504448,0.839522889,0.312351433
1/7/2022 9:00,1/7/2022 9:00,36335.34,2265,-20.16,0.570016498,0.907753809,-0.684750639
1/7/2022 9:30,1/7/2022 9:30,36288.34,2265,-47,-2.333505428,-1.330136592,-1.90015309
1/7/2022 10:00,1/7/2022 10:00,36329.34,4450,41,0.872412473,-2.035779241,0.297726186
1/7/2022 10:30,1/7/2022 10:30,36238.34,4450,-91,2.221042394,1.937665088,1.065252615
1/7/2022 11:00,1/7/2022 11:00,36247.2,3684,8.86,0.097472917,0.216491482,-2.004550912
1/7/2022 11:30,1/7/2022 11:30,36320.2,3684,73,-8.229986031,-0.802200748,-0.899673665
1/7/2022 12:00,1/7/2022 12:00,36274.2,3025,-46,0.629902492,-5.184088707,3.045897324
1/7/2022 12:30,1/7/2022 12:30,36322.2,3025,48,1.043449526,0.657271456,0.027368965
1/7/2022 13:00,1/7/2022 13:00,36308.5,2492,-13.7,0.28528184,0.297677201,-0.745772325
1/7/2022 13:30,1/7/2022 13:30,36246.34,2492,-62.16,-4.54197125,-1.295741915,-1.581023755
1/7/2022 14:00,1/7/2022 14:00,36286.2,3158,39.86,0.64144545,-2.91342679,1.62854446
1/7/2022 14:30,1/7/2022 14:30,36226.2,3158,-60,1.505686713,0.965815891,0.324370441
1/7/2022 15:00,1/7/2022 15:00,36313,6959,86.8,1.446132548,2.177422563,0.67173585
1/7/2022 15:30,1/7/2022 15:30,36167.34,6959,-145.66,1.679474822,2.428743204,0.982610656
1/7/2022 16:00,1/7/2022 16:00,36146.34,10034,-21,-0.144503437,-0.242689883,-1.922164706
1/7/2022 16:30,1/7/2022 16:30,36267.34,10034,121,5.753953027,-0.831465986,-0.68696255
1/7/2022 17:00,1/7/2022 17:00,36254.2,10566,-13.14,0.10843343,0.623920863,-5.130032163
1/7/2022 17:30,1/7/2022 17:30,36120,10566,-134.2,-10.23389331,-1.109696155,-1.218129585
1/7/2022 18:00,1/7/2022 18:00,36134.34,10127,14.34,0.107032577,-1.095359972,9.13853334
1/7/2022 18:30,1/7/2022 18:30,36395.5,10127,261.16,-18.14289549,-1.941880855,-2.048913432
1/7/2022 19:00,1/7/2022 19:00,36375,7928,-20.5,0.07823601,-1.419427761,16.72346772
1/7/2022 19:30,1/7/2022 19:30,36296.34,7928,-78.66,-3.842310254,-0.300607025,-0.378843036
1/7/2022 20:00,1/7/2022 20:00,36304.34,7147,8,0.10180248,-0.391156712,3.451153542
1/7/2022 20:30,1/7/2022 20:30,36357.5,7147,53.16,-6.639408013,-0.6759082,-0.77771068
1/7/2022 21:00,1/7/2022 21:00,36279.34,7473,-78.16,1.470784747,-9.765140038,-3.125732025
1/7/2022 21:30,1/7/2022 21:30,36372.2,7473,92.86,1.18783554,1.747050395,0.276265648
1/7/2022 22:00,1/7/2022 22:00,36387.7,8191,15.5,-0.166669265,-0.197975676,-1.385811217
1/7/2022 22:30,1/7/2022 22:30,36229.2,8191,-158.5,10.24595962,-1.707686558,-1.541017293
1/7/2022 23:00,1/7/2022 23:00,36224.24,1087,-4.96,-0.031363926,-0.321353516,-10.56731314
1/7/2022 23:30,1/7/2022 23:30,36279.34,1087,55.1,11.10119072,-0.348176921,-0.316812995
1/10/2022 1:00,1/10/2022 1:00,36283.14,3647,3.8,-0.068909524,-0.764977766,-11.86616849
1/10/2022 1:30,1/10/2022 1:30,36091.14,3647,-192,50.65782176,-3.490806372,-3.421896848
1/10/2022 2:00,1/10/2022 2:00,36126.24,2603,35.1,0.183209264,9.280982261,-41.3768395
1/10/2022 2:30,1/10/2022 2:30,36188,2603,61.76,-1.757187659,-0.321933058,-0.505142323
1/10/2022 3:00,1/10/2022 3:00,36116.24,3337,-71.76,1.162077896,-2.041988937,-0.284801278
1/10/2022 3:30,1/10/2022 3:30,36203.5,3337,87.26,1.215737341,1.412781491,0.250703596
1/10/2022 4:00,1/10/2022 4:00,36172.24,2441,-31.26,0.357962407,0.435188265,-0.780549076
1/10/2022 4:30,1/10/2022 4:30,36211.5,2441,39.26,1.255779345,0.449521797,0.09155939
1/10/2022 5:00,1/10/2022 5:00,36179.14,1447,-32.36,0.824170009,1.034975674,-0.220803671
1/10/2022 5:30,1/10/2022 5:30,36203.5,1447,24.36,0.75286439,0.620488251,-0.203681758
1/10/2022 6:00,1/10/2022 6:00,36195.24,1567,-8.26,0.339005044,0.255224826,-0.497639564
1/10/2022 6:30,1/10/2022 6:30,36267.5,1567,72.26,8.740460373,2.963060152,2.624055108
1/10/2022 7:00,1/10/2022 7:00,36243.24,1565,-24.26,0.335509735,2.932509544,-5.807950829
1/10/2022 7:30,1/10/2022 7:30,36215.24,1565,-28,-1.154995675,-0.387512293,-0.723022028
1/10/2022 8:00,1/10/2022 8:00,36208.24,1477,-7,-0.250120806,0.288888449,1.443884124
1/10/2022 8:30,1/10/2022 8:30,36236,1477,27.76,3.964578032,-0.991623451,-0.741502645
