,date,cash_data,vol
0,2022-02-04 23:48:00,4489.9,162.0
1,2022-02-04 23:52:00,4491.93,162.0
2,2022-02-07 01:00:00,4504.48,498.0
3,2022-02-07 01:04:00,4494.63,498.0
4,2022-02-07 01:08:00,4496.63,353.0
5,2022-02-07 01:12:00,4503.13,353.0
6,2022-02-07 01:16:00,4502.33,256.0
7,2022-02-07 01:20:00,4496.98,256.0
8,2022-02-07 01:24:00,4499.63,217.0
9,2022-02-07 01:28:00,4505.13,217.0
10,2022-02-07 01:32:00,4505.83,189.0
11,2022-02-07 01:36:00,4502.38,189.0
12,2022-02-07 01:40:00,4502.38,179.0
13,2022-02-07 01:44:00,4504.83,179.0
14,2022-02-07 01:48:00,4505.33,118.0
15,2022-02-07 01:52:00,4502.63,118.0
16,2022-02-07 01:56:00,4503.13,49.0
17,2022-02-07 01:52:00,4505.83,49.0
18,2022-02-07 02:00:00,4505.33,442.0
19,2022-02-07 02:04:00,4491.4,442.0
20,2022-02-07 02:08:00,4485.73,314.0
21,2022-02-07 02:12:00,4492.33,314.0
22,2022-02-07 02:16:00,4491.63,296.0
23,2022-02-07 02:20:00,4486.88,296.0
24,2022-02-07 02:24:00,4489.28,306.0
25,2022-02-07 02:28:00,4494.33,306.0
26,2022-02-07 02:32:00,4494.26,302.0
27,2022-02-07 02:36:00,4489.98,302.0
28,2022-02-07 02:40:00,4493.33,239.0
29,2022-02-07 02:44:00,4488.83,239.0
30,2022-02-07 02:48:00,4486.63,338.0
31,2022-02-07 02:52:00,4491.83,338.0
32,2022-02-07 02:56:00,4494.13,118.0
33,2022-02-07 02:52:00,4491.63,118.0
34,2022-02-07 03:00:00,4490.13,309.0
35,2022-02-07 03:04:00,4493.88,309.0
36,2022-02-07 03:08:00,4486.68,321.0
37,2022-02-07 03:12:00,4493.83,321.0
38,2022-02-07 03:16:00,4489.48,320.0
39,2022-02-07 03:20:00,4495.88,320.0
40,2022-02-07 03:24:00,4497.33,338.0
41,2022-02-07 03:28:00,4490.28,338.0
42,2022-02-07 03:32:00,4489.43,342.0
43,2022-02-07 03:36:00,4494.63,342.0
44,2022-02-07 03:40:00,4495.68,248.0
45,2022-02-07 03:44:00,4490.33,248.0
46,2022-02-07 03:48:00,4492.63,233.0
47,2022-02-07 03:52:00,4490.48,233.0
48,2022-02-07 03:56:00,4490.83,125.0
49,2022-02-07 03:52:00,4486.68,125.0
50,2022-02-07 04:00:00,4488.48,252.0
51,2022-02-07 04:04:00,4491.83,252.0
52,2022-02-07 04:08:00,4490.63,318.0
53,2022-02-07 04:12:00,4484.38,318.0
54,2022-02-07 04:16:00,4489.83,266.0
55,2022-02-07 04:20:00,4485.98,266.0
56,2022-02-07 04:24:00,4488.26,176.0
57,2022-02-07 04:28:00,4484.63,176.0
58,2022-02-07 04:32:00,4486.63,282.0
59,2022-02-07 04:36:00,4479.76,282.0
60,2022-02-07 04:40:00,4481.88,239.0
61,2022-02-07 04:44:00,4478.63,239.0
62,2022-02-07 04:48:00,4480.83,286.0
63,2022-02-07 04:52:00,4478.33,286.0
64,2022-02-07 04:56:00,4477.83,157.0
65,2022-02-07 04:52:00,4481.45,157.0
66,2022-02-07 05:00:00,4480.76,243.0
67,2022-02-07 05:04:00,4482.34,243.0
68,2022-02-07 05:08:00,4480.83,245.0
69,2022-02-07 05:12:00,4483.76,245.0
70,2022-02-07 05:16:00,4484.76,243.0
71,2022-02-07 05:20:00,4482.76,243.0
72,2022-02-07 05:24:00,4484.56,261.0
73,2022-02-07 05:28:00,4486.95,261.0
74,2022-02-07 05:32:00,4484.63,309.0
75,2022-02-07 05:36:00,4489.63,309.0
76,2022-02-07 05:40:00,4488.83,381.0
77,2022-02-07 05:44:00,4491.95,381.0
78,2022-02-07 05:48:00,4490.76,199.0
79,2022-02-07 05:52:00,4489.33,199.0
80,2022-02-07 05:56:00,4490.08,113.0
81,2022-02-07 05:52:00,4488.63,113.0
82,2022-02-07 06:00:00,4488.83,340.0
83,2022-02-07 06:04:00,4493.76,340.0
84,2022-02-07 06:08:00,4492.56,170.0
85,2022-02-07 06:12:00,4494.33,170.0
86,2022-02-07 06:16:00,4493.95,417.0
87,2022-02-07 06:20:00,4500.83,417.0
88,2022-02-07 06:24:00,4498.45,279.0
89,2022-02-07 06:28:00,4501.56,279.0
90,2022-02-07 06:32:00,4500.33,223.0
91,2022-02-07 06:36:00,4502.54,223.0
92,2022-02-07 06:40:00,4501.73,140.0
93,2022-02-07 06:44:00,4503.45,140.0
94,2022-02-07 06:48:00,4502.76,191.0
95,2022-02-07 06:52:00,4500.15,191.0
96,2022-02-07 06:56:00,4501.34,88.0
97,2022-02-07 06:52:00,4500.06,88.0
98,2022-02-07 07:00:00,4501.54,284.0
99,2022-02-07 07:04:00,4497.63,284.0
100,2022-02-07 07:08:00,4498.26,332.0
101,2022-02-07 07:12:00,4502.06,332.0
102,2022-02-07 07:16:00,4502.34,262.0
103,2022-02-07 07:20:00,4498.06,262.0
104,2022-02-07 07:24:00,4499.06,319.0
105,2022-02-07 07:28:00,4495.26,319.0
106,2022-02-07 07:32:00,4497.73,260.0
107,2022-02-07 07:36:00,4500.06,260.0
108,2022-02-07 07:40:00,4499.45,279.0
109,2022-02-07 07:44:00,4495.83,279.0
110,2022-02-07 07:48:00,4496.56,296.0
111,2022-02-07 07:52:00,4499.26,296.0
112,2022-02-07 07:56:00,4497.26,129.0
113,2022-02-07 07:52:00,4500.06,129.0
114,2022-02-07 08:00:00,4499.43,289.0
115,2022-02-07 08:04:00,4502.06,289.0
116,2022-02-07 08:08:00,4500.33,198.0
117,2022-02-07 08:12:00,4495.93,198.0
118,2022-02-07 08:16:00,4498.18,238.0
119,2022-02-07 08:20:00,4495.33,238.0
120,2022-02-07 08:24:00,4495.65,250.0
121,2022-02-07 08:28:00,4498.76,250.0
122,2022-02-07 08:32:00,4497.84,283.0
123,2022-02-07 08:36:00,4492.76,283.0
124,2022-02-07 08:40:00,4493.23,286.0
125,2022-02-07 08:44:00,4498.84,286.0
126,2022-02-07 08:48:00,4497.63,241.0
127,2022-02-07 08:52:00,4499.95,241.0
128,2022-02-07 08:56:00,4499.54,115.0
129,2022-02-07 08:52:00,4502.65,115.0
130,2022-02-07 09:00:00,4501.63,398.0
131,2022-02-07 09:04:00,4506.95,398.0
132,2022-02-07 09:08:00,4504.76,359.0
133,2022-02-07 09:12:00,4510.65,359.0
134,2022-02-07 09:16:00,4509.86,545.0
135,2022-02-07 09:20:00,4503.85,545.0
136,2022-02-07 09:24:00,4503.35,388.0
137,2022-02-07 09:28:00,4506.75,388.0
138,2022-02-07 09:32:00,4503.66,401.0
139,2022-02-07 09:36:00,4506.76,401.0
140,2022-02-07 09:40:00,4507.26,493.0
141,2022-02-07 09:44:00,4501.85,493.0
142,2022-02-07 09:48:00,4498.94,564.0
143,2022-02-07 09:52:00,4502.96,564.0
144,2022-02-07 09:56:00,4501.74,240.0
145,2022-02-07 09:52:00,4505.26,240.0
146,2022-02-07 10:00:00,4507.36,1176.0
147,2022-02-07 10:04:00,4501.08,1176.0
148,2022-02-07 10:08:00,4505.66,1160.0
149,2022-02-07 10:12:00,4495.03,1160.0
150,2022-02-07 10:16:00,4495.55,1170.0
151,2022-02-07 10:20:00,4486.66,1170.0
152,2022-02-07 10:24:00,4487.75,1152.0
153,2022-02-07 10:28:00,4479.93,1152.0
154,2022-02-07 10:32:00,4479.43,1138.0
155,2022-02-07 10:36:00,4487.96,1138.0
156,2022-02-07 10:40:00,4485.25,956.0
157,2022-02-07 10:44:00,4490.85,956.0
158,2022-02-07 10:48:00,4489.03,836.0
159,2022-02-07 10:52:00,4494.96,836.0
160,2022-02-07 10:56:00,4494.46,342.0
161,2022-02-07 10:52:00,4491.25,342.0
162,2022-02-07 11:00:00,4490.55,894.0
163,2022-02-07 11:04:00,4499.03,894.0
164,2022-02-07 11:08:00,4497.73,932.0
165,2022-02-07 11:12:00,4487.93,932.0
166,2022-02-07 11:16:00,4495.38,834.0
167,2022-02-07 11:20:00,4489.16,834.0
168,2022-02-07 11:24:00,4487.98,801.0
169,2022-02-07 11:28:00,4492.86,801.0
170,2022-02-07 11:32:00,4493.05,829.0
171,2022-02-07 11:36:00,4486.16,829.0
172,2022-02-07 11:40:00,4488.36,837.0
173,2022-02-07 11:44:00,4483.64,837.0
174,2022-02-07 11:48:00,4479.38,892.0
175,2022-02-07 11:52:00,4487.63,892.0
176,2022-02-07 11:56:00,4486.25,292.0
177,2022-02-07 11:52:00,4489.75,292.0
178,2022-02-07 12:00:00,4487.85,856.0
179,2022-02-07 12:04:00,4492.25,856.0
180,2022-02-07 12:08:00,4487.52,695.0
181,2022-02-07 12:12:00,4492.45,695.0
182,2022-02-07 12:16:00,4492.05,676.0
183,2022-02-07 12:20:00,4488.04,676.0
184,2022-02-07 12:24:00,4488.14,596.0
185,2022-02-07 12:28:00,4492.54,596.0
186,2022-02-07 12:32:00,4486.05,699.0
