,date,cash_data,vol
2021-10-06 09:00:00,2021-10-06 09:00:00,4319.05,2479.0
2021-10-06 09:30:00,2021-10-06 09:30:00,4330.25,2479.0
2021-10-06 10:00:00,2021-10-06 10:00:00,4328.25,3585.0
2021-10-06 10:30:00,2021-10-06 10:30:00,4301.22,3585.0
2021-10-06 11:00:00,2021-10-06 11:00:00,4297.52,3259.0
2021-10-06 11:30:00,2021-10-06 11:30:00,4308.52,3259.0
2021-10-06 12:00:00,2021-10-06 12:00:00,4298.95,3574.0
2021-10-06 12:30:00,2021-10-06 12:30:00,4285.15,3574.0
2021-10-06 13:00:00,2021-10-06 13:00:00,4288.15,3211.0
2021-10-06 13:30:00,2021-10-06 13:30:00,4296.45,3211.0
2021-10-06 14:00:00,2021-10-06 14:00:00,4291.65,3066.0
2021-10-06 14:30:00,2021-10-06 14:30:00,4302.05,3066.0
2021-10-06 15:00:00,2021-10-06 15:00:00,4297.95,3825.0
2021-10-06 15:30:00,2021-10-06 15:30:00,4311.85,3825.0
2021-10-06 16:00:00,2021-10-06 16:00:00,4328.47,7393.0
2021-10-06 16:30:00,2021-10-06 16:30:00,4301.85,7393.0
2021-10-06 17:00:00,2021-10-06 17:00:00,4290.65,9968.0
2021-10-06 17:30:00,2021-10-06 17:30:00,4330.45,9968.0
2021-10-06 18:00:00,2021-10-06 18:00:00,4329.45,7531.0
2021-10-06 18:30:00,2021-10-06 18:30:00,4305.85,7531.0
2021-10-06 19:00:00,2021-10-06 19:00:00,4327.15,5667.0
2021-10-06 19:30:00,2021-10-06 19:30:00,4306.35,5667.0
2021-10-06 20:00:00,2021-10-06 20:00:00,4307.15,5136.0
2021-10-06 20:30:00,2021-10-06 20:30:00,4343.45,5136.0
2021-10-06 21:00:00,2021-10-06 21:00:00,4335.95,5738.0
2021-10-06 21:30:00,2021-10-06 21:30:00,4360.65,5738.0
2021-10-06 22:00:00,2021-10-06 22:00:00,4346.15,5660.0
2021-10-06 22:30:00,2021-10-06 22:30:00,4366.65,5660.0
2021-10-06 23:00:00,2021-10-06 23:00:00,4361.05,874.0
2021-10-06 23:30:00,2021-10-06 23:30:00,4368.52,874.0
2021-10-07 01:00:00,2021-10-07 01:00:00,4365.65,920.0
2021-10-07 01:30:00,2021-10-07 01:30:00,4376.15,920.0
2021-10-07 02:00:00,2021-10-07 02:00:00,4381.45,1180.0
2021-10-07 02:30:00,2021-10-07 02:30:00,4372.35,1180.0
2021-10-07 03:00:00,2021-10-07 03:00:00,4373.05,2172.0
2021-10-07 03:30:00,2021-10-07 03:30:00,4382.95,2172.0
2021-10-07 04:00:00,2021-10-07 04:00:00,4376.25,2091.0
2021-10-07 04:30:00,2021-10-07 04:30:00,4388.65,2091.0
2021-10-07 05:00:00,2021-10-07 05:00:00,4385.05,1211.0
2021-10-07 05:30:00,2021-10-07 05:30:00,4392.65,1211.0
2021-10-07 06:00:00,2021-10-07 06:00:00,4389.35,1024.0
2021-10-07 06:30:00,2021-10-07 06:30:00,4384.25,1024.0
2021-10-07 07:00:00,2021-10-07 07:00:00,4387.65,862.0
2021-10-07 07:30:00,2021-10-07 07:30:00,4381.25,862.0
2021-10-07 08:00:00,2021-10-07 08:00:00,4386.35,1583.0
2021-10-07 08:30:00,2021-10-07 08:30:00,4379.75,1583.0
2021-10-07 09:00:00,2021-10-07 09:00:00,4382.45,2246.0
2021-10-07 09:30:00,2021-10-07 09:30:00,4394.85,2246.0
2021-10-07 10:00:00,2021-10-07 10:00:00,4391.52,2955.0
2021-10-07 10:30:00,2021-10-07 10:30:00,4382.75,2955.0
2021-10-07 11:00:00,2021-10-07 11:00:00,4383.35,1658.0
2021-10-07 11:30:00,2021-10-07 11:30:00,4393.82,1658.0
2021-10-07 12:00:00,2021-10-07 12:00:00,4387.27,1006.0
2021-10-07 12:30:00,2021-10-07 12:30:00,4391.85,1006.0
2021-10-07 13:00:00,2021-10-07 13:00:00,4390.85,803.0
2021-10-07 13:30:00,2021-10-07 13:30:00,4400.35,803.0
2021-10-07 14:00:00,2021-10-07 14:00:00,4399.35,1216.0
2021-10-07 14:30:00,2021-10-07 14:30:00,4407.57,1216.0
2021-10-07 15:00:00,2021-10-07 15:00:00,4401.57,1406.0
2021-10-07 15:30:00,2021-10-07 15:30:00,4408.57,1406.0
2021-10-07 16:00:00,2021-10-07 16:00:00,4395.65,5834.0
2021-10-07 16:30:00,2021-10-07 16:30:00,4421.35,5834.0
2021-10-07 17:00:00,2021-10-07 17:00:00,4419.75,5082.0
2021-10-07 17:30:00,2021-10-07 17:30:00,4431.25,5082.0
2021-10-07 18:00:00,2021-10-07 18:00:00,4419.62,2199.0
2021-10-07 18:30:00,2021-10-07 18:30:00,4428.82,2199.0
2021-10-07 19:00:00,2021-10-07 19:00:00,4430.25,1895.0
2021-10-07 19:30:00,2021-10-07 19:30:00,4421.75,1895.0
2021-10-07 20:00:00,2021-10-07 20:00:00,4426.85,1579.0
2021-10-07 20:30:00,2021-10-07 20:30:00,4419.55,1579.0
2021-10-07 21:00:00,2021-10-07 21:00:00,4421.02,2725.0
2021-10-07 21:30:00,2021-10-07 21:30:00,4404.75,2725.0
2021-10-07 22:00:00,2021-10-07 22:00:00,4414.75,4192.0
2021-10-07 22:30:00,2021-10-07 22:30:00,4396.65,4192.0
2021-10-07 23:00:00,2021-10-07 23:00:00,4404.85,723.0
2021-10-07 23:30:00,2021-10-07 23:30:00,4398.85,723.0
2021-10-08 01:00:00,2021-10-08 01:00:00,4400.05,667.0
2021-10-08 01:30:00,2021-10-08 01:30:00,4406.25,667.0
2021-10-08 02:00:00,2021-10-08 02:00:00,4404.25,898.0
2021-10-08 02:30:00,2021-10-08 02:30:00,4411.15,898.0
2021-10-08 03:00:00,2021-10-08 03:00:00,4410.45,2792.0
2021-10-08 03:30:00,2021-10-08 03:30:00,4397.25,2792.0
2021-10-08 04:00:00,2021-10-08 04:00:00,4406.45,2686.0
2021-10-08 04:30:00,2021-10-08 04:30:00,4413.05,2686.0
