,date,cash_data,vol
0,2020-01-01 04:00:00,7230.0,5714.244999999997
1,2020-01-01 06:00:00,7193.52,5714.244999999997
2,2020-01-01 08:00:00,7174.0,10014.387999999997
3,2020-01-01 10:00:00,7234.57,10014.387999999997
4,2020-01-01 12:00:00,7191.79,10944.261
5,2020-01-01 14:00:00,7260.43,10944.261
6,2020-01-01 16:00:00,7210.81,7624.895999999999
7,2020-01-01 18:00:00,7248.0,7624.895999999999
8,2020-01-01 20:00:00,7242.0,10166.749000000002
9,2020-01-01 22:00:00,7174.0,10166.749000000002
10,2020-01-02 00:00:00,7209.59,13264.184999999998
11,2020-01-02 02:00:00,7121.0,13264.184999999998
12,2020-01-02 04:00:00,7159.3,15368.726
13,2020-01-02 06:00:00,7101.0,15368.726
14,2020-01-02 08:00:00,7106.75,15294.320000000007
15,2020-01-02 10:00:00,7175.0,15294.320000000007
16,2020-01-02 12:00:00,7160.0,16541.952
17,2020-01-02 14:00:00,7103.0,16541.952
18,2020-01-02 16:00:00,7143.29,43754.198999999986
19,2020-01-02 18:00:00,6922.0,43754.198999999986
20,2020-01-02 20:00:00,6938.36,10448.841000000004
21,2020-01-02 22:00:00,6982.83,10448.841000000004
22,2020-01-03 00:00:00,6962.8,23369.287
23,2020-01-03 02:00:00,6863.44,23369.287
24,2020-01-03 04:00:00,6945.84,52503.14299999997
25,2020-01-03 06:00:00,7300.0,52503.14299999997
26,2020-01-03 08:00:00,7198.0,43943.55
27,2020-01-03 10:00:00,7368.33,43943.55
28,2020-01-03 12:00:00,7379.0,29375.119
29,2020-01-03 14:00:00,7229.0,29375.119
30,2020-01-03 16:00:00,7407.28,36729.46700000001
31,2020-01-03 18:00:00,7276.35,36729.46700000001
32,2020-01-03 20:00:00,7359.0,21691.95499999998
33,2020-01-03 22:00:00,7255.84,21691.95499999998
34,2020-01-04 00:00:00,7347.02,10881.358000000004
35,2020-01-04 02:00:00,7279.0,10881.358000000004
36,2020-01-04 04:00:00,7310.0,13364.842000000002
37,2020-01-04 06:00:00,7368.47,13364.842000000002
38,2020-01-04 08:00:00,7366.0,14153.562000000005
39,2020-01-04 10:00:00,7295.2,14153.562000000005
