,date,cash_data,vol,dif,ret1,ret2,ret3
10/22/2021 2:30,10/22/2021 2:30,1.16256,564,0.00035,1.399939784,1.749962371,0.499935484
10/22/2021 3:00,10/22/2021 3:00,1.16275,1756,0.00019,-0.542731074,-0.759790822,-2.159730607
10/22/2021 3:30,10/22/2021 3:30,1.16205,1756,-0.0007,3.685018848,-1.999974237,-1.457243163
10/22/2021 4:00,10/22/2021 4:00,1.16242,2153,0.00037,0.528646457,1.948072159,-1.736946689
10/22/2021 4:30,10/22/2021 4:30,1.16312,2153,0.0007,-1.891021458,-0.999681794,-1.528328252
10/22/2021 5:00,10/22/2021 5:00,1.16291,1523,-0.00021,0.299936794,-0.567186913,1.323834545
10/22/2021 5:30,10/22/2021 5:30,1.16253,1523,-0.00038,-1.809982925,-0.542880476,-0.84281727
10/22/2021 6:00,10/22/2021 6:00,1.16288,834,0.00035,0.921064513,-1.667111041,0.142871884
10/22/2021 6:30,10/22/2021 6:30,1.16251,834,-0.00037,1.05715195,0.973705146,0.052640633
10/22/2021 7:00,10/22/2021 7:00,1.16283,793,0.00032,0.86488346,0.914313236,-0.142838714
10/22/2021 7:30,10/22/2021 7:30,1.16241,793,-0.00042,1.312556452,1.135208365,0.270324905
10/22/2021 8:00,10/22/2021 8:00,1.16289,1741,0.00048,1.142827657,1.500025815,0.187469363
10/22/2021 8:30,10/22/2021 8:30,1.16246,1741,-0.00043,0.895814068,1.023761093,-0.119066564
10/22/2021 9:00,10/22/2021 9:00,1.16226,4174,-0.0002,-0.465242322,-0.416770617,-1.312584685
10/22/2021 9:30,10/22/2021 9:30,1.16376,4174,0.0015,7.495809311,-3.487367726,-3.022125405
10/22/2021 10:00,10/22/2021 10:00,1.16345,5499,-0.00031,0.206560962,1.548341582,-5.947467729
10/22/2021 10:30,10/22/2021 10:30,1.16462,5499,0.00117,3.772799639,0.779313123,0.572752161
10/22/2021 11:00,10/22/2021 11:00,1.16383,4003,-0.00079,0.67510345,2.547030053,-1.225769585
10/22/2021 11:30,10/22/2021 11:30,1.16461,4003,0.00078,0.987346012,0.666560699,-0.008542751
10/22/2021 12:00,10/22/2021 12:00,1.16331,3178,-0.0013,1.66703907,1.645944377,0.658598365
10/22/2021 12:30,10/22/2021 12:30,1.16421,3178,0.0009,0.692426633,1.15430225,-0.51273682
10/22/2021 13:00,10/22/2021 13:00,1.16427,2999,6E-05,-0.066639178,-0.046142741,-0.738569374
10/22/2021 13:30,10/22/2021 13:30,1.16355,2999,-0.00072,12.00340271,-0.799896885,-0.733257707
10/22/2021 14:00,10/22/2021 14:00,1.16435,3520,0.0008,1.111072935,13.33665588,1.333253172
10/22/2021 14:30,10/22/2021 14:30,1.16304,3520,-0.00131,1.637858933,1.819780732,0.708707797
