date,cash_data,ret1,ret2,ret3
2022-07-29 05:55:00,32569.0,2.333763117374749,10.500806081670545,6.0012893982964375
2022-07-29 06:00:00,32576.0,0.3334049581433698,0.7780881944652223,-1.5556749229099645
2022-07-29 06:10:00,32558.0,2.5718628965733714,0.8574718413828674,0.5240668832395025
2022-07-29 06:15:00,32571.0,0.7222776589450721,1.8575991120649438,-0.7142637845092602
2022-07-29 06:20:00,32562.0,0.6922651709649755,0.5000076670538465,-0.22226999189103097
2022-07-29 06:25:00,32568.75,0.7500259073324524,0.5192168129673744,-0.17304835799724322
2022-07-29 06:35:00,32549.0,2.9265101322018285,2.194958417220731,1.4449325098887276
2022-07-29 06:40:00,32559.5,0.5317210891010158,1.556087154759464,-1.3704229774425811
2022-07-29 06:45:00,32543.0,1.5715734180182472,0.8356387294311995,0.3039176403301359
2022-07-29 06:50:00,32552.75,0.5909703560506445,0.9287533024060304,-0.6428201156122895
2022-07-29 06:55:00,32541.75,1.1282267952630927,0.6667485909022073,0.07577823485172573
2022-07-29 07:10:00,32560.75,1.7270605071611462,1.9485159412196587,0.8202891459567891
2022-07-29 07:15:00,32553.0,0.40782425335228983,0.7043371618272918,-1.0227233453337023
2022-07-29 07:25:00,32568.5,1.9997620116897632,0.8155514492997018,0.4077271959473738
2022-07-29 07:30:00,32551.0,1.1290669396274096,2.257865174522158,0.25810316283243506
2022-07-29 07:40:00,32561.75,0.6143493858253534,0.6936415809160328,-0.43542535871158455
2022-07-29 07:45:00,32554.0,0.7208970148561861,0.4428826383205781,-0.17146674750485683
2022-07-29 07:50:00,32557.5,0.451642379498329,0.32558764316298394,-0.3953093716936313
2022-07-29 07:55:00,32541.5,4.572306443036684,2.0650473617287166,1.6134049822302967
2022-07-29 08:00:00,32551.0,0.5938092828840311,2.7150780100669727,-1.857228432971233
2022-07-29 08:10:00,32522.0,3.0535465215437823,1.813224270211315,1.2194149873273195
2022-07-29 08:15:00,32543.5,0.7414647458960832,2.26409709567816,-0.7894494258655296
2022-07-29 08:20:00,32541.0,0.11624512045583374,0.08619165870050681,-0.6552730871955362
2022-07-29 08:25:00,32565.75,9.896617182098794,1.1504334564392813,1.0341883359833492
2022-07-29 08:30:00,32559.0,0.27265188076570845,2.6983312879179207,-7.198285894180823
2022-07-29 08:35:00,32590.75,4.7018991006353685,1.281981632959024,1.009329752193144
2022-07-29 08:40:00,32571.0,0.62193265947592,2.924264612245771,-1.7776344883892468
2022-07-29 08:45:00,32594.0,1.1644988943085914,0.7242398942943015,0.10230723481832879
2022-07-29 08:50:00,32566.5,1.195734767282862,1.392431814387562,0.2279329200788484
2022-07-29 08:55:00,32585.0,0.6728201811183789,0.8045144826929488,-0.3912202845899696
2022-07-29 09:10:00,32550.5,1.8653230778874554,1.255027011108682,0.5822068299902191
2022-07-29 09:15:00,32568.0,0.507378764598285,0.9464253188351613,-0.9188977590521982
2022-07-29 09:20:00,32559.0,0.514218583577722,0.26090358966915456,-0.24647517492899795
2022-07-29 09:30:00,32608.0,5.441103593842139,2.7979165831250454,2.2836979995473263
2022-07-29 09:35:00,32581.0,0.5508343773466499,2.9971469101922463,-2.4439566836497675
2022-07-29 09:40:00,32589.0,0.2963826645972661,0.16325776050974028,-0.38757661683689393
2022-07-29 09:45:00,32571.0,2.2503453498056336,0.6669633510392533,0.37058068644199343
2022-07-29 09:55:00,32590.0,1.055539359428699,2.3753280890268327,0.12498273922178353
2022-07-29 10:00:00,32566.0,1.263254849419792,1.333415214551661,0.2778758551230348
2022-07-29 10:05:00,32603.0,1.5413592288274818,1.9471295205142796,0.6838746710945401
2022-07-29 10:10:00,32584.0,0.5133716770836663,0.791290172291506,-0.7500690565359542
2022-07-29 10:20:00,32622.0,1.9994174012702972,1.0264442644803555,0.5130725873966191
2022-07-29 10:25:00,32601.0,0.5524874952496033,1.1046531119862686,-0.8947642892841036
2022-07-29 10:30:00,32610.0,0.4286502813524378,0.23682392028249127,-0.3156635749671418
2022-07-29 10:35:00,32571.0,4.335328269394362,1.858339682431734,1.4296894010793968
2022-07-29 10:40:00,32583.0,0.30781978299309737,1.3344998070885734,-3.000828462305584
2022-07-29 10:45:00,32558.0,2.0837491768539307,0.6414192194310651,0.3335994364379855
2022-07-29 10:55:00,32582.0,0.9600147337945297,2.000429911312151,-0.08331926554194669
2022-07-29 11:00:00,32578.0,0.1666155032083392,0.15995333795855796,-0.8000613958358811
2022-07-29 11:05:00,32612.0,8.49608911679945,1.4155801634979952,1.248964660289769
2022-07-29 11:10:00,32595.0,0.49986961189780144,4.2469367694628275,-4.249152347336259
2022-07-29 11:15:00,32615.75,1.2205180578632362,0.6100998878983108,0.1102302760006024
2022-07-29 11:25:00,32583.0,1.5786038251735504,1.9267144748365457,0.7061964169731609
2022-07-29 11:30:00,32611.0,0.85502410478373,1.3497443224269203,-0.22885950274633096
2022-07-29 11:35:00,32596.0,0.5356074594978997,0.45795728857244666,-0.39706681621110657
2022-07-29 11:40:00,32628.0,2.1327774342926054,1.1423315032555197,0.6067240437577458
2022-07-29 11:45:00,32586.0,1.312701336634755,2.7996997887402704,0.666922354447703
2022-07-29 11:55:00,32603.75,0.4227762100942372,0.5549788960880698,-0.7577224405466982
2022-07-29 12:05:00,32587.0,0.943647493879974,0.39895171112748984,-0.023824498966789773
2022-07-29 12:10:00,32593.75,0.4030468929789575,0.38033419047562694,-0.5633133034043072
2022-07-29 12:20:00,32569.0,3.6676796785226626,1.4782468988704154,1.0752000058914095
2022-07-29 12:25:00,32588.0,0.7677444987537628,2.8158408963769936,-0.851838782146038
2022-07-29 12:30:00,32586.0,0.10523569808039845,0.08079412827376417,-0.686950370480094
2022-07-29 12:35:00,32609.5,11.746125621031487,1.2361117294697934,1.1308760313890422
2022-07-29 12:40:00,32600.0,0.4041685138606069,4.74741413587146,-6.998711485160446
2022-07-29 12:45:00,32610.0,1.05262350866158,0.4254372791505759,0.02126876528991405
2022-07-29 12:50:00,32600.0,1.0,1.05262350866158,-0.0
2022-07-29 12:55:00,32625.0,2.4994251698805012,2.499425169878886,1.4994251698795813
2022-07-29 13:00:00,32603.0,0.8799595168592793,2.199392964913424,-0.300032204966643
2022-07-29 13:05:00,32635.0,1.454322556188863,1.2797449739012916,0.3997854570423527
2022-07-29 13:20:00,32616.0,0.5936316759618476,0.8633319364193891,-0.5909906197694881
2022-07-29 13:25:00,32638.5,1.184147023285591,0.7029471820181236,0.10931550605643676
2022-07-29 13:30:00,32631.0,0.33325671613434393,0.39462494840038215,-0.7895220748853116
2022-07-29 13:40:00,32666.0,4.664701714167096,1.5545431750095917,1.2212864588753907
2022-07-29 13:45:00,32652.0,0.39987136621724567,1.865280647439633,-2.799421066727611
2022-07-29 13:50:00,32669.0,1.2142299545604986,0.4855357908318782,0.08566442461481279
2022-07-29 13:55:00,32648.0,1.235369781486362,1.5000229936393825,0.2857930390787392
2022-07-29 14:00:00,32655.0,0.33340478487252545,0.41187819623471883,-0.8234915852517762
2022-07-29 14:05:00,32599.0,8.006009229331237,2.669241784794336,2.3358369999216397
2022-07-29 14:10:00,32614.5,0.2769575456945713,2.2173246669633966,-5.788684562367619
2022-07-29 14:20:00,32591.0,1.5163150817661282,0.4199549035454836,0.14299735785095954
2022-07-29 14:25:00,32609.5,0.7872943998404393,1.193786372267848,-0.3225287094979684
2022-07-29 14:30:00,32591.0,1.0,0.7872943998404393,-0.0
2022-07-29 14:35:00,32613.5,1.216141622506712,1.2161416225068469,0.21614162250668895
2022-07-29 14:40:00,32596.0,0.7777181287344972,0.9458153869319504,-0.2703262355749732
2022-07-29 14:45:00,32609.0,0.7429084017491121,0.5777733320293192,-0.19994479670499687
2022-07-29 14:50:00,32589.0,1.5386267436549013,1.143058735017159,0.4001503332680844
2022-07-29 14:55:00,32609.0,1.0,1.5386267436549013,0.0
2022-07-29 15:00:00,32605.0,0.1999509247606212,0.1999509247605907,-0.8000490752395351
2022-07-29 15:05:00,32622.0,4.249153049014422,0.84962208159975,0.64967115683933
2022-07-29 15:15:00,32589.0,1.941652874338259,8.25038023112075,4.001227182106665
2022-07-29 15:20:00,32595.0,0.18189347809178327,0.3531739945600482,-1.5884788797779685
2022-07-29 15:25:00,32570.0,4.1678817242045705,0.758110503090345,0.576217024998572
2022-07-29 15:30:00,32590.5,0.8200566162233562,3.4178989835713294,-0.749982740634052
2022-07-29 15:35:00,32525.0,3.1973310080409574,2.6219924474006704,1.801935831177293
2022-07-29 15:40:00,32525.0,-0.0,0.0,-3.1973310080410506
2022-07-29 15:45:00,32553.0,0.0,-0.42772712617104375,-0.42772712617104375
2022-07-29 15:50:00,32542.0,0.3927545250573623,0.0,0.0
2022-07-29 15:55:00,32570.0,2.544790088968922,0.9994778227639746,0.6067232977064788
2022-07-29 16:10:00,32512.0,2.0723838317080197,5.273781835469963,2.7289917465009927
2022-07-29 16:15:00,32525.0,0.2242929587783563,0.46482110133807814,-1.6075627303698035
2022-07-29 16:20:00,32509.0,1.2308260142465541,0.2760656084766424,0.051772649698279515
2022-07-29 16:30:00,32586.5,4.8391759795768134,5.956183683180243,4.725357668933892
2022-07-29 16:35:00,32502.0,1.0904399377510783,5.27683075393653,0.43765477435960387
2022-07-29 16:45:00,32588.0,1.017728045644382,1.10977130674006,0.019331368988885343
2022-07-29 16:50:00,32550.0,0.4415346526036994,0.44936219907867914,-0.5683658465657103
2022-07-29 16:55:00,32621.0,1.8674754855643512,0.8245551397646627,0.3830204871609038
2022-07-29 17:00:00,32580.0,0.5771989358729475,1.0779048630364951,-0.7895706225278247
2022-07-29 17:05:00,32695.75,2.8199403844470874,1.627666589127897,1.0504676532549944
2022-07-29 17:15:00,32605.0,0.7837168054084264,2.2100346695411064,-0.6099057149059388
2022-07-29 17:25:00,32724.75,1.318974101896305,1.0337021695546327,0.24998536414618364
2022-07-29 17:35:00,32666.0,0.4901473478391981,0.6464916579131175,-0.6724824439832413
2022-07-29 17:45:00,32722.5,0.9617352001360331,0.47139195767028264,-0.018755390168924916
2022-07-29 17:55:00,32636.0,1.531676691740034,1.4730673896742232,0.5113321895381727
2022-07-29 18:00:00,32658.0,0.25458636355356945,0.38994399908987665,-1.1417326926501372
2022-07-29 18:10:00,32601.0,2.5922992200351698,0.6599640316715596,0.405377668117991
2022-07-29 18:20:00,32648.0,0.8246877079222948,2.1378373020195474,-0.45446191801571884
2022-07-29 18:25:00,32571.0,1.6390519488561086,1.3517059948677472,0.5270182869454516
2022-07-29 18:35:00,32646.5,0.9805420148725352,1.6071593004121496,-0.03189264844393409
2022-07-29 18:40:00,32642.0,0.059537805758286,0.058379320019259745,-0.9221626948532319
2022-07-29 18:45:00,32697.75,12.379174502881561,0.7370288869997538,0.6774910812415035
2022-07-29 18:50:00,32664.0,0.6051773086322875,7.491595508742389,-4.8875789941393935
2022-07-29 18:55:00,32698.0,1.0074035555534253,0.6096577724564264,0.0044804638241009
2022-07-29 19:05:00,32613.0,2.5019533848930418,2.520476735770533,1.513073180217068
2022-07-29 19:15:00,32682.5,0.817841000909171,2.046200060529078,-0.45575332436407934
2022-07-29 19:20:00,32660.0,0.32350803516523097,0.26457813528167845,-0.5532628656275033
2022-07-29 19:25:00,32688.0,1.2443397330219994,0.402553902107998,0.07904586694268254
2022-07-29 19:30:00,32669.0,0.6784779633368171,0.8442570877598157,-0.4000826452621373
2022-07-29 19:35:00,32705.75,1.933685515020269,1.3119630099646549,0.6334850466279887
2022-07-29 19:40:00,32692.0,0.37401803976632136,0.723233265852281,-1.210452249167843
2022-07-29 19:45:00,32737.0,3.271164630259844,1.2234745827625022,0.8494565429962481
2022-07-29 19:50:00,32723.0,0.31096373341983374,1.0172135660565222,-2.2539510642033713
2022-07-29 19:55:00,32764.75,2.980879552270482,0.9269454344489515,0.6159817010289623
2022-07-29 20:05:00,32720.0,1.0719054131471704,3.1952209280188826,0.21434137574843276
2022-07-29 20:10:00,32743.5,0.5253100703284763,0.5630827079658635,-0.5088227051814141
2022-07-29 20:15:00,32720.0,1.0,0.5253100703284763,-0.0
2022-07-29 20:20:00,32728.5,0.3617850118806111,0.3617850118804112,-0.6382149881194883
2022-07-29 20:25:00,32691.0,4.413720868475155,1.5968180568382284,1.2350330449577898
2022-07-29 20:35:00,32738.5,1.2664731578495,5.589859006164614,1.1761381376886064
2022-07-29 20:40:00,32731.0,0.15779824062311681,0.19984723610503893,-1.0666259217444856
2022-07-29 20:45:00,32753.0,2.9326839083104863,0.46277236103509506,0.3049741204119555
2022-07-29 20:50:00,32742.0,0.49991601001617986,1.466095638081101,-1.4665882702295112
2022-07-29 20:55:00,32783.75,3.7936738878374885,1.896518313310102,1.396602303294013
2022-07-29 21:00:00,32737.0,1.1198459683701834,4.248330408606153,0.45465652076844804
2022-07-29 21:05:00,32786.0,1.0480923679946308,1.1737020127783235,0.05385604440821067
2022-07-29 21:10:00,32778.0,0.16316317967089033,0.17101008335078907,-0.8770822846438804
2022-07-29 21:20:00,32818.75,5.091207511094132,0.830697605874364,0.6675344262034419
2022-07-29 21:25:00,32784.0,0.8526827131197527,4.341184633615531,-0.7500228774787442
2022-07-29 21:35:00,32841.75,1.6612883376566778,1.4165518470273095,0.563869133907642
2022-07-29 21:40:00,32798.0,0.7574140943808497,1.258283201771697,-0.40300513588504566
2022-07-29 21:45:00,32827.75,0.6801450108831814,0.5151514174657319,-0.24226267691510137
2022-07-29 21:50:00,32813.0,0.4956849955767142,0.3371376767111175,-0.34300733417200185
2022-07-29 21:55:00,32848.0,2.372149738730204,1.175839032749798,0.6801540371729119
2022-07-29 22:00:00,32840.0,0.22847745743808062,0.5419827409673336,-1.8301669977627093
2022-07-29 22:05:00,32887.5,5.933932767416726,1.3557698713074657,1.1272924138693572
2022-07-29 22:10:00,32845.75,0.8788704478932448,5.215158149068392,-0.7187746183483618
2022-07-29 22:15:00,32882.0,0.8683360993221227,0.7631549365330725,-0.11571551136022128
2022-07-29 22:20:00,32860.0,0.6067649641348452,0.5268759221620709,-0.34146017716005833
2022-07-29 22:25:00,32901.5,1.8858044602887367,1.1442400757123232,0.5374751115774122
2022-07-29 22:30:00,32871.0,0.7348168005211283,1.3857207999178316,-0.5000836603707793
2022-07-29 22:35:00,32916.0,1.475084767838142,1.083917069600229,0.3491002690790563
2022-07-29 22:40:00,32875.0,0.9110556926882621,1.3438843749367007,-0.13120039290146765
2022-07-29 22:50:00,32924.0,1.1949767116348085,1.0886903357647277,0.1776346430765476
2022-07-29 22:55:00,32843.0,1.6538660787447346,1.9763314482626138,0.7813547366278031
2022-07-29 23:00:00,32880.0,0.45709575085025245,0.7559751570696045,-0.8978909216750715
2022-07-29 23:10:00,32848.0,0.8647990506256087,0.3952959713802721,-0.061799779469971186
2022-07-29 23:20:00,32865.0,0.531371235830487,0.45952934027600184,-0.40526971034963744
2022-07-29 23:30:00,32858.0,0.41170204671614063,0.21876662535758978,-0.31260461047306254
2022-07-29 23:40:00,32866.0,1.1428397554457699,0.4705094663856355,0.058807419669387705
2022-07-29 23:50:00,32859.0,0.8749866859407907,0.9999695701782678,-0.14287018526728076
2022-08-01 01:00:00,32880.5,3.070751211847508,2.686866426201728,1.8118797402611355
2022-08-01 01:05:00,32796.0,3.9340046532681123,12.080349556436067,9.009598344588763
2022-08-01 01:10:00,32803.0,0.08293806038651592,0.3262787154934671,-3.607725937774633
2022-08-01 01:15:00,32762.0,5.860180933576283,0.4860320401446241,0.4030939797581298
2022-08-01 01:20:00,32771.5,0.23181866328057313,1.3584993106037158,-4.50168162297214
2022-08-01 01:25:00,32740.0,3.3169032108515157,0.768920068570613,0.5371014052900842
2022-08-01 01:30:00,32760.5,0.6509029146396007,2.158981967520356,-1.1579212433310817
2022-08-01 01:35:00,32740.0,1.0,0.6509029146396007,-0.0
2022-08-01 01:40:00,32750.5,0.512273318686154,0.5122733186861864,-0.48772668131390223
2022-08-01 01:45:00,32717.0,3.191597317737318,1.6349701498667042,1.1226968311806662
2022-08-01 01:55:00,32732.0,0.4478877282293171,1.4294772720640738,-1.7621200456732753
2022-08-01 02:00:00,32721.75,0.6832837372323282,0.3060344008049588,-0.1418533274242509
2022-08-01 02:05:00,32745.0,2.267842335588679,1.5495797865143386,0.8662960492820675
2022-08-01 02:10:00,32745.0,0.0,-0.0,-2.2678423355887385
2022-08-01 02:15:00,32761.0,0.0,0.6877596876409766,0.6877596876409766
2022-08-01 02:25:00,32739.75,1.3282314717335946,0.0,0.0
2022-08-01 02:40:00,32774.75,1.6467132423180884,2.1872163533673796,0.8589848816335787
2022-08-01 02:45:00,32737.75,1.0571751419844888,1.7408643057554631,0.09415106343748107
2022-08-01 02:50:00,32756.5,0.5068979246903236,0.5358798855061038,-0.5212952564783997
2022-08-01 02:55:00,32741.75,0.7866186164780011,0.39873534421539136,-0.10816258047490512
2022-08-01 03:00:00,32747.0,0.3559838307575771,0.2800235084389675,-0.5065951080389599
2022-08-01 03:10:00,32723.0,4.572737981153744,1.6278207835813088,1.2718369528236688
2022-08-01 03:15:00,32767.0,1.8327736450881575,8.380793657752788,3.808055676598977
2022-08-01 03:20:00,32753.0,0.3180360875232096,0.5828881593994187,-1.2498854856886548
2022-08-01 03:25:00,32772.0,1.357039315358542,0.4315874744717404,0.113551386948519
2022-08-01 03:35:00,32746.0,1.368567289408826,1.857199617441638,0.500160302083316
2022-08-01 03:50:00,32763.75,0.6827782637243585,0.9344279976525671,-0.4341392917564278
2022-08-01 03:55:00,32753.0,0.605569085756268,0.4134694089376964,-0.2693088547864515
2022-08-01 04:00:00,32763.0,0.9302432059322828,0.563326527747221,-0.04224255800891062
2022-08-01 04:05:00,32743.0,2.0003053621643807,1.860770472943223,0.9305272670109315
2022-08-01 04:10:00,32743.0,-0.0,0.0,-2.000305362164285
2022-08-01 04:20:00,32770.75,0.0,-1.3873359044704863,-1.3873359044704863
2022-08-01 04:30:00,32746.0,0.8918510414123193,0.0,0.0
2022-08-01 04:35:00,32778.0,1.2927862761356999,1.1529727866952657,0.2611217452827752
2022-08-01 04:50:00,32744.75,1.0390823291354623,1.3433113748813057,0.05052509874563274
2022-08-01 04:55:00,32768.0,0.6993548242923978,0.7266872397177121,-0.31239508941760036
2022-08-01 05:10:00,32745.0,0.9892435359355485,0.6918322392565198,-0.007522585035816291
2022-08-01 05:15:00,32753.0,0.34790573165436406,0.34416349615384934,-0.645080039781515
2022-08-01 05:20:00,32747.0,0.7499770976050116,0.2609213308661945,-0.08698440078809291
2022-08-01 05:30:00,32773.5,4.415285012048797,3.3113626384350425,2.561385540829751
2022-08-01 05:35:00,32755.0,0.6980279593797821,3.0819923870399624,-1.3332926250090886
2022-08-01 05:40:00,32755.0,-0.0,0.0,-0.6980279593797415
2022-08-01 05:45:00,32768.0,0.0,-0.7027616781111374,-0.7027616781111374
2022-08-01 05:50:00,32759.0,0.6922654266655468,0.0,0.0
2022-08-01 05:55:00,32775.75,1.8608910488936807,1.2882305359402915,0.595965109274787
2022-08-01 06:05:00,32752.0,1.418061947218899,2.6388587843570726,0.7779677354632589
2022-08-01 06:10:00,32759.75,0.32639547313456707,0.4628490001966643,-0.9552129470223266
2022-08-01 06:15:00,32736.0,3.0652648817543695,1.000488581362895,0.6740931082283214
2022-08-01 06:20:00,32736.0,-0.0,0.0,-3.0652648817542425
2022-08-01 06:25:00,32718.75,0.0,0.7267707291629654,0.7267707291629654
2022-08-01 06:35:00,32729.0,0.594266442948407,0.0,0.0
2022-08-01 06:50:00,32716.75,1.1951584779284314,0.7102425774382389,0.11597613448974943
2022-08-01 06:55:00,32725.75,0.7347303599088498,0.8781192186367812,-0.31703925929210336
2022-08-01 07:00:00,32725.75,0.0,-0.0,-0.734730359908865
2022-08-01 07:10:00,32718.0,0.0,-0.8610946621645393,-0.8610946621645393
2022-08-01 07:15:00,32732.0,1.806279128989832,0.0,0.0
2022-08-01 07:20:00,32727.75,0.3035262084700205,0.5482530554606162,-1.2580260735290978
2022-08-01 07:30:00,32735.75,1.8822451195152705,0.5713107245376247,0.2677845160676943
2022-08-01 07:35:00,32725.0,1.343806456202914,2.529373143761289,0.6471280242457396
2022-08-01 07:40:00,32725.0,-0.0,0.0,-1.343806456203068
2022-08-01 07:45:00,32731.0,0.0,-0.5581800344052671,-0.5581800344052671
2022-08-01 07:50:00,32724.75,1.0416706454297948,0.0,0.0
2022-08-01 08:00:00,32738.0,2.1197733286983924,2.2081056514698636,1.1664350060406432
2022-08-01 08:05:00,32731.75,0.47164767442202044,0.9997861607831816,-1.1199871679156461
2022-08-01 08:10:00,32733.75,0.3200207734280444,0.15093705355451417,-0.3207106208677993
2022-08-01 08:15:00,32722.75,5.50075627748156,1.7603562783624036,1.440335504934301
2022-08-01 08:30:00,32750.0,2.4766580006083356,13.623492044016878,8.122735766536715
2022-08-01 08:40:00,32709.0,1.5049033121427327,3.7271308281603917,1.2504728275521202
2022-08-01 08:45:00,32725.0,0.39039295745876135,0.5875036547168555,-0.917399657425844
2022-08-01 08:50:00,32725.0,0.0,-0.0,-0.3903929574587394
2022-08-01 08:55:00,32747.0,0.0,1.3742019732575836,1.3742019732575836
2022-08-01 09:00:00,32746.0,0.045439968977324344,0.0,0.0
2022-08-01 09:10:00,32758.75,12.747713112127615,0.5792556883445615,0.5338157193671437
2022-08-01 09:15:00,32743.0,1.235350702699136,15.747896350874877,3.00018323875026
2022-08-01 09:20:00,32748.0,0.31751242138403574,0.3922391928721208,-0.8431115098266642
2022-08-01 09:25:00,32730.75,3.4506455115318904,1.0956228117034865,0.7781103903195868
2022-08-01 09:30:00,32745.0,0.8261248005102586,2.850663834845561,-0.5999816766857277
2022-08-01 09:35:00,32732.75,0.8596228615162512,0.7101557649841472,-0.1159690355260522
2022-08-01 09:45:00,32759.0,2.142399159625148,1.8416552961068804,0.9820324345906597
2022-08-01 09:50:00,32749.75,0.35228949042128505,0.7547447082232107,-1.3876544514020412
2022-08-01 10:10:00,32792.0,4.565268418207375,1.6082960846866616,1.2560065942653713
2022-08-01 10:15:00,32768.0,0.5678891561036542,2.5925664294026864,-1.9727019888052044
2022-08-01 10:25:00,32789.75,0.906281096069365,0.5146672068395185,-0.05322194926412036
2022-08-01 10:30:00,32780.75,0.41371262995755187,0.3749399357357028,-0.5313411603336301
2022-08-01 10:35:00,32820.0,4.359100596231793,1.8034149719167198,1.3897023419592271
2022-08-01 10:45:00,32798.0,0.5603621586128432,2.4426750197145957,-1.9164255765168385
2022-08-01 10:50:00,32802.5,0.20460001302592615,0.114650104951432,-0.44571205366143546
2022-08-01 10:55:00,32785.0,3.88965978592477,0.7958244428669253,0.5912244298409232
2022-08-01 11:10:00,32844.5,3.3978249994948877,13.216383260147703,9.326723474221794
2022-08-01 11:15:00,32811.0,0.5628021431275956,1.9123031916883846,-1.4855218078062464
2022-08-01 11:20:00,32826.5,0.46281341975066914,0.26047238450385796,-0.30232975862372236
2022-08-01 11:25:00,32805.0,1.3872236057467675,0.6420257009343071,0.17921228118366841
2022-08-01 11:35:00,32829.0,1.1162365605035929,1.5484697063281485,0.16124610058115033
2022-08-01 11:50:00,32785.0,1.8338923503184488,2.0470576894535455,0.930821128949906
2022-08-01 11:55:00,32795.0,0.22739052466543483,0.41700974371870414,-1.4168826065996627
2022-08-01 12:00:00,32791.0,0.39996340422060606,0.090947888332639,-0.13644263633273754
2022-08-01 12:05:00,32813.0,5.498491144972126,2.199195236419218,1.7992318321985605
2022-08-01 12:10:00,32809.0,0.18176830281973072,0.9994514034915206,-4.499039741480519
2022-08-01 12:15:00,32824.5,3.874321107550565,0.7042287722984404,0.5224604694786106
2022-08-01 12:20:00,32815.0,0.6128471942049657,2.374366820210737,-1.4999542873404768
2022-08-01 12:25:00,32828.0,1.3683480985228549,0.8385882928750824,0.22574109867022107
2022-08-01 12:30:00,32817.0,0.8461280633223973,1.1577977265537887,-0.21055037196871307
2022-08-01 12:35:00,32857.0,3.634758324336464,3.0754710216160817,2.2293429582934055
2022-08-01 12:40:00,32841.0,0.39985383529154483,1.4533720563443113,-2.181386267992353
2022-08-01 12:50:00,32863.0,1.374874461067686,0.5497488263024243,0.14989499101081327
2022-08-01 13:00:00,32843.0,0.9090632317198043,1.2498478207871093,-0.1250266402806044
